Question,"""Watson!"" Holmes exclaimed, ""This man was obviously killed by _____!"""
Answer,Getting drunk on mouthwash
Answer,"Getting in her pants, politely"
Answer,Getting naked and watching Nickelodeon
Answer,Getting really high
Answer,Getting so angry that you pop a boner
Answer,Ghosts
Answer,Giving 110 percent
Answer,Gladiatorial combat
Answer,Glenn Beck being harried by a swarm of buzzards
Answer,Glenn Beck catching his scrotum on a curtain hook
Answer,Glenn Beck convulsively vomiting as a brood of crab spiders hatches in his brain and erupts from his tear ducts
Answer,Global warming
Answer,Gloryholes
Answer,Goats eating cans
Answer,Goblins
Answer,God
Answer,GoGurt
Answer,Golden showers
Answer,Good grammar
Answer,Grandma
Answer,Grave robbing
Answer,Guys who don't call
Answer,Half-assed foreplay
Answer,Harry Potter erotica
Answer,Heartwarming orphans
Answer,"Her Royal Highness, Queen Elizabeth II"
Answer,Heteronormativity
Answer,Hipsters
Answer,Historical revisionism
Answer,Historically black colleges
Answer,Home video of Oprah sobbing into a Lean Cuisine
Answer,Homeless people
Answer,Hope
Answer,Hormone injections
Answer,Horrifying laser hair removal accidents
Answer,Horse meat
Answer,Hot cheese
Answer,Hot people
Answer,Hot Pockets
Answer,Hulk Hogan
Answer,Hurricane Katrina
Answer,Inappropriate yodeling
Answer,Incest
Answer,Insatiable bloodlust
Answer,Intelligent design
Answer,Italians
Answer,Jafar
Answer,Jean-Claude Van Damme
Answer,Jerking off into a pool of children's tears
Answer,Jew-fros
Answer,Jewish fraternities
Answer,Jibber-jabber
Answer,John Wilkes Booth
Answer,Judge Judy
Answer,Just the tip
Answer,Justin Bieber
Answer,Kamikaze pilots
Answer,Kanye West
Answer,Keanu Reeves
Answer,Keg stands
Answer,Kids with ass cancer
Answer,Kim Jong-il
Answer,Lactation
Answer,Lady Gaga
Answer,Lance Armstrong's missing testicle
Answer,Land mines
Answer,Laying an egg
Answer,Leaving an awkward voicemail
Answer,Leprosy
Answer,Leveling up
Answer,Licking things to claim them as your own
Answer,Linsday Lohan at 55
Answer,Literally eating shit
Answer,Lockjaw
Answer,Loose lips
Answer,Lumberjack fantasies
Answer,Lunchables
Answer,Mad hacky-sack skills
Answer,Making a pouty face
Answer,Making the penises kiss
Answer,Man meat
Answer,Masturbation
Answer,Mathletes
Answer,Me time
Answer,MechaHitler
Answer,Media coverage
Answer,Medieval Times Dinner and Tournament
Answer,Men
Answer,Menstruation
Answer,Michael Jackson
Answer,Michelle Obama's arms
Answer,Moral ambiguity
Answer,Morgan Freeman's voice
Answer,Mouth herpes
Answer,"Mr. Clean, right behind you"
Answer,Muhammad (Praise Be Unto Him)
Answer,Multiple stab wounds
Answer,Mutually-assured destruction
Answer,My collection of high-tech sex toys
Answer,My genitals
Answer,My humps
Answer,My inner demons
Answer,My machete
Answer,My relationship status
Answer,My sex life
Answer,My soul
Answer,My vagina
Answer,Natalie Portman
Answer,Natural male enhancement
Answer,Natural selection
Answer,Nazis
Answer,Necrophilia
Answer,Neil Patrick Harris
Answer,New Age music
Answer,Nickelback
Answer,Nicolas Cage
Answer,Nipple blades
Answer,Nocturnal emissions
Answer,Not giving a shit about the Third World
Answer,Not reciprocating oral sex
Answer,Nubile slave boys
Answer,Obesity
Answer,Object permanence
Answer,Old-people smell
Answer,Ominous background music
Answer,One thousand Slim Jims
Answer,Oompa-Loompas
Answer,Opposable thumbs
Answer,Overcompensation
Answer,Overpowering your father
Answer,Oversized lollipops
Answer,Pabst Blue Ribbon
Answer,Pac-Man uncontrollably guzzling cum
Answer,Panda sex
Answer,Panty raids
Answer,Parting the Red Sea
Answer,Party Poopers
Answer,Passable transvestites
Answer,Passing a kidney stone
Answer,Passive-aggressive Post-it notes
Answer,Pedophiles
Answer,Peeing a little bit
Answer,Penis envy
Answer,Picking up girls at the abortion clinic
Answer,Pictures of boobs
Answer,Pistol-whipping a hostage
Answer,Pixelated bukkake
Answer,Police brutality
Answer,Pooping back and forth. Forever.
Answer,Poor life choices
Answer,Poor people
Answer,Poorly-timed Holocaust jokes
Answer,Porn stars
Answer,Powerful thighs
Answer,Prancing
Answer,Praying the gay away
Answer,Preteens
Answer,Pretending to care
Answer,Pterodactyl eggs
Answer,Puberty
Answer,Public ridicule
Answer,Pulling out
Answer,Puppies!
Answer,Queefing
Answer,Quiche
Answer,Quivering jowls
Answer,Racially-biased SAT questions
Answer,Racism
Answer,Raping and pillaging
Answer,Raptor attacks
Answer,Re-gifting
Answer,Repression
Answer,Republicans
Answer,Revenge fucking
Answer,Riding off into the sunset
Answer,Ripping into a man's chest and pulling out his still-beating heart
Answer,Road head
Answer,"Robert Downey, Jr"
Answer,RoboCop
Answer,Ronald Reagan
Answer,Roofies
Answer,Ryan Gosling riding in on a white horse
Answer,Same-sex ice dancing
Answer,Santa Claus
Answer,Sarah Palin
Answer,Saxophone solos
Answer,Scalping
Answer,Science
Answer,Scientology
Answer,Scrotum tickling
Answer,Scrubbing under the folds
Answer,Sean Connery
Answer,Sean Penn
Answer,Seduction
Answer,Self-loathing
Answer,Seppuku
Answer,Serfdom
Answer,Sexting
Answer,Sexual humiliation
Answer,Sexual tension
Answer,Sexy pillow fights
Answer,Sexy Siamese twins
Answer,Shaft
Answer,Shapeshifters
Answer,Shaquille O'Neal's acting career
Answer,Sharing needles
Answer,Skeletor
Answer,Slow motion
Answer,Smallpox blankets
Answer,Smegma
Answer,Sniffing glue
Answer,Soiling oneself
Answer,Soup that is too hot
Answer,Space muffins
Answer,Spectacular abs
Answer,Sperm whales
Answer,Spontaneous human combustion
Answer,Statistically validated stereotypes
Answer,Stephen Hawking talking dirty
Answer,Stifling a giggle at the mention of Hutus and Tutsis
Answer,Stranger danger
Answer,Sudden Poop Explosion Disease
Answer,Suicidal thoughts
Answer,Sunshine and rainbows
Answer,Surprise Butt-Sex!
Answer,"Sweet, sweet vengeance"
Answer,Switching to Geico
Answer,Swooping
Answer,Take-backsies
Answer,Taking off your shirt
Answer,Tangled Slinkys
Answer,Tasteful side-boob
Answer,Teaching a robot to love
Answer,Team-building exercises
Answer,Teenage pregnancy
Answer,Tentacle porn
Answer,Testicular torsion
Answer,That thing that electrocutes your abs
Answer,The American Dream
Answer,The Amish
Answer,The Big Bang
Answer,The Blood of Christ
Answer,The boners of the elderly
Answer,The Care Bear Stare
Answer,The Chinese gymnastics team
Answer,The chronic
Answer,The clitoris
Answer,The Dance of the Sugar Plum Fairy
Answer,The Donald Trump Seal of Approval
Answer,The economy
Answer,The Fanta girls
Answer,The folly of man
Answer,The forbidden fruit
Answer,The Force
Answer,The four arms of Vishnu
Answer,The gays
Answer,The glass ceiling
Answer,The Gulags
Answer,The Hamburglar
Answer,The hardworking Mexican
Answer,The harsh light of day
Answer,The heart of a child
Answer,The hiccups
Answer,The Holy Bible
Answer,The homosexual agenda
Answer,The Hustle
Answer,The inevitable heat death of the universe
Answer,The invisible hand
Answer,The Jews
Answer,The KKK
Answer,The Kool-Aid Man
Answer,The Little Engine That Could
Answer,The Make-A-Wish Foundation
Answer,The milk man
Answer,The miracle of childbirth
Answer,The placenta
Answer,The Pope
Answer,The profoundly handicapped
Answer,The Rapture
Answer,"The Rev. Dr. Martin Luther King, Jr."
Answer,The shambling corpse of Larry King
Answer,The South
Answer,The taint; the grundle; the fleshy fun-bridge
Answer,The Tempur-Pedic Swedish Sleep System
Answer,The terrorists
Answer,The Three-Fifths compromise
Answer,The token minority
Answer,The Trail of Tears
Answer,The true meaning of Christmas
Answer,The Übermensch
Answer,The Underground Railroad
Answer,The violation of our most basic human rights
Answer,The Virginia Tech Massacre
Answer,The World of Warcraft
Answer,Third base
Answer,Tom Cruise
Answer,Toni Morrison's vagina
Answer,Too much hair gel
Answer,Tripping balls
Answer,Tweeting
Answer,Two midgets shitting into a bucket
Answer,Unfathomable stupidity
Answer,Uppercuts
Answer,Vehicular manslaughter
Answer,Viagra
Answer,Vigilante justice
Answer,Vigorous jazz hands
Answer,Vikings
Answer,Waiting 'til marriage
Answer,Waking up half-naked in a Denny's parking lot
Answer,Waterboarding
Answer,Wearing underwear inside-out to avoid doing laundry
Answer,When you fart and a little bit comes out
Answer,Whipping it out
Answer,White people
Answer,White privilege
Answer,Wifely duties
Answer,William Shatner
Answer,Winking at old people
Answer,Wiping her butt
Answer,Women in yogurt commercials
Answer,Women's suffrage
Answer,"Words, words, words"
Answer,World peace
Answer,Yeast
Answer,YOU MUST CONSTRUCT ADDITIONAL PYLONS
Answer,Zeus's sexual appetites
Question,_____ is a slippery slope that leads to _____.
Question,_____. Betcha can't have just one!
Question,"_____. High five, bro."
Question,_____. It's a trap!
Question,_____. That's how I want to die.
Question,_____: Good to the last drop.
Question,"_____: Kid-tested, mother-approved."
Question,_____? There's an app for that.
Question,"A romantic, candlelit dinner would be incomplete without _____."
Question,"After Hurricane Katrina, Sean Penn brought _____ to the people of New Orleans."
Question,"After the earthquake, Sean Penn brought _____ to the people of Haiti."
Question,Alternative medicine is now embracing the curative powers of _____.
Question,"And I would have gotten away with it, too, if it hadn't been for _____."
Question,And the Academy Award for _____ goes to _____.
Question,Anthropologists have recently discovered a primitive tribe that worships _____.
Question,Betcha can't have just one!
Question,BILLY MAYS HERE FOR _____!
Question,"But before I kill you, Mr. Bond, I must show you _____."
Question,"Coming to Broadway this season, _____: The Musical."
Question,"Dear Abby, I'm having some trouble with _____ and would like your advice."
Question,"Due to a PR fiasco, Walmart no longer offers _____."
Question,"During Picasso's often-overlooked Brown Period, he produced hundreds of paintings of _____."
Question,"During sex, I like to think about _____."
Question,"For my next trick, I will pull _____ out of _____."
Question,He who controls _____ controls the world.
Question,How am I maintaining my relationship status?
Question,"I do not know with what weapons World War III will be fought, but World War IV will be fought with _____."
Question,I drink to forget _____.
Question,I got 99 problems but _____ ain't one.
Question,I learned the hard way that you can't cheer up a grieving friend with _____.
Question,I never truly understood _____ until I encountered _____.
Question,I wish I hadn't lost the instruction manual for _____.
Question,"I'm sorry, Professor, but I couldn't complete my homework because of _____."
Question,"In 1,000 years, when paper money is but a distant memory, _____ will be our currency."
Question,"In a world ravaged by _____, our only solace is _____."
Question,"In an attempt to reach a wider audience, the Smithsonian Museum of Natural History has opened an interactive exhibit on _____."
Question,"In his new self-produced album, Kanye West raps over the sounds of _____."
Question,"In his new summer comedy, Rob Schneider is _____ trapped in the body of _____."
Question,"In its new tourism campaign, Detroit proudly proclaims that it has finally eliminated _____."
Question,"In L.A. County Jail, word is you can trade 200 cigarettes for _____."
Question,"In M. Night Shyamalan's new movie, Bruce Willis discovers that _____ had really been _____ all along."
Question,"In Michael Jackson's final moments, he thought about _____."
Question,"In Rome, there are whisperings that the Vatican has a secret room devoted to _____."
Question,"In the distant future, historians will agree that _____ marked the beginning of America's decline."
Question,"In the new Disney Channel Original Movie, Hannah Montana struggles with _____ for the first time."
Question,"Instead of coal, Santa now gives the bad children _____."
Question,It's a pity that kids these days are all getting involved with _____.
Question,It's a trap!
Question,Life for American Indians was forever changed when the White Man introduced them to _____.
Question,Life was difficult for cavemen before _____.
Question,"Lifetime presents _____, the story of _____."
Question,Major League Baseball has banned _____ for giving players an unfair advantage.
Question,Maybe she's born with it. Maybe it's _____.
Question,MTV's new reality show features eight washed-up celebrities living with _____.
Question,Next from J.K. Rowling: Harry Potter and the Chamber of _____.
Question,Next on ESPN2: The World Series of _____.
Question,Rumor has it that Vladimir Putin's favorite dish is _____ stuffed with _____.
Question,Science will never explain the origin of _____.
Question,"Sorry everyone, I just _____."
Question,Studies show that lab rats navigate mazes 50% faster after being exposed to _____.
Question,"That's right, I killed _____. How, you ask? _____."
Question,The CIA now interrogates enemy agents by repeatedly subjecting them to _____.
Question,The class field trip was completely ruined by _____.
Question,The socialist governments of Scandinavia have declared that access to _____ is a basic human right.
Question,The U.S. has begun airdropping _____ to the children of Afghanistan.
Question,This is the way the world ends \ This is the way the world ends \ Not with a bang but with _____.
Question,"This season on Man vs. Wild, Bear Grylls must survive in the depths of the Amazon with only _____ and his wits."
Question,TSA guidelines now prohibit _____ on airplanes.
Question,War! What is it good for?
Question,What am I giving up for Lent?
Question,What are my parents hiding from me?
Question,What brought the orgy to a grinding halt?
Question,What did I bring back from Mexico?
Question,What did the US airdrop to the children of Afghanistan?
Question,What did Vin Diesel eat for dinner?
Question,What do old people smell like?
Question,What does Dick Cheney prefer?
Question,What don't you want to find in your Chinese food?
Question,What ended my last relationship?
Question,What gets better with age?
Question,What gives me uncontrollable gas?
Question,What has been making life difficult at the nudist colony?
Question,What helps Obama unwind?
Question,What is Batman's guilty pleasure?
Question,What never fails to liven up the party?
Question,What will always get you laid?
Question,What will I bring back in time to convince people that I am a powerful wizard?
Question,"What would grandma find disturbing, yet oddly charming?"
Question,What's a girl's best friend?
Question,What's my anti-drug?
Question,What's my secret power?
Question,What's Teach for America using to inspire inner city students to succeed?
Question,What's that smell?
Question,What's that sound?
Question,What's the crustiest?
Question,What's the gift that keeps on giving?
Question,What's the most emo?
Question,What's the new fad diet?
Question,What's the next Happy Meal toy?
Question,What's the next superhero/sidekick duo?
Question,What's there a ton of in heaven?
Question,"When all else fails, I can always masturbate to _____."
Question,"When I am a billionaire, I shall erect a 50-foot statue to commemorate _____."
Question,"When I am President of the United States, I will create the Department of _____."
Question,"When I pooped, what came out of my butt?"
Question,"When I was tripping on acid, _____ turned into _____."
Question,"When I'm in prison, I'll have _____ smuggled in."
Question,"When Pharaoh remained unmoved, Moses called down a Plague of _____."
Question,"While the United States raced the Soviet Union to the moon, the Mexican government funneled millions of pesos into research on _____."
Question,White people like _____.
Question,Who stole the cookies from the cookie jar?
Question,Why am I sticky?
Question,Why can't I sleep at night?
Question,Why do I hurt all over?
Answer,A Molson muscle.
Answer,An icy hand job from an Edmonton hooker.
Answer,Being Canadian.
Answer,Burning down the White House.
Answer,Canada: America's hat.
Answer,Don Cherry's wardrobe.
Answer,Graham Greene playing the same First Nations character on every TV show.
Answer,Heritage minutes.
Answer,Homo milk.
Answer,Karla Homolka.
Answer,Killing a Moose with your bare hands.
Answer,Mr. Dressup.
Answer,Naked News.
Answer,Newfies.
Answer,Poutine.
Answer,Quintland.
Answer,Schmirler the Curler.
Answer,Snotsicles.
Answer,Stephen Harper.
Answer,Syrupy sex with a maple tree.
Answer,Terry Fox's prosthetic leg.
Answer,The CBC.
Answer,The Famous Five.
Answer,The Front de Libération du Québec.
Answer,The Offical Languages Act. La Loi sur les langues officielles.
Answer,The Royal Canadian Mounted Police.
Answer,Tim Hortons.
Question,After unifying the GST and PST the Government can now afford to provide _____ for _____.
Question,Air Canada guidelines now prohibit _____ on airplanes.
Question,"CTV presents _____, the story of _____."
Question,If _____ came in two-fours Canada would be more _____?
Question,"In an attempt to reach a wider audience, the Royal Ontario Museum has opened an interactive exhibit on _____."
Question,"In the next Bob and Doug McKenzie adventure, they have to find _____ to uncover a sinister plot involving _____ and _____."
Question,In Vancouver it is now legal to _____.
Question,"O Canada, we stand on guard for _____."
Question,What's the Canadian government using to inspire rural students to succeed?
Answer,A Christmas stocking full of coleslaw.
Answer,A Hungry-Man Frozen Christmas Dinner for One.
Answer,A toxic family environment.
Answer,A visually arresting turtleneck.
Answer,Another shitty year.
Answer,Clearing a bloody path through Walmart with a scimitar.
Answer,Eating an entire snowman.
Answer,Elf cum.
Answer,"Fucking up ""Silent Night"" in front of 300 parents."
Answer,Gift-wrapping a live hamster.
Answer,Immaculate conception.
Answer,"Krampus, the Austrian Christmas monster."
Answer,Mall Santa.
Answer,My hot cousin.
Answer,Pretending to be happy.
Answer,Santa's heavy sack.
Answer,Several intertwining love stories featuring Hugh Grant.
Answer,Socks.
Answer,Space Jam on VHS.
Answer,Taking down Santa with a surface-to-air missile.
Answer,The Star Wars Holiday Special.
Answer,"The tiny, calloused hands of the Chinese children that made this card."
Answer,Whatever Kwanzaa is supposed to be about.
Question,"After blacking out during New Year's Eve, I was awoken by _____."
Question,"Every Christmas, my uncle gets drunk and tells the story about _____."
Question,Jesus is _____.
Question,"On the third day of Christmas, my true love gave to me: three French hens, two turtle doves and _____."
Question,"This holiday season, Tim Allen must overcome his fear of _____ to save Christmas."
Question,"Wake up, America. Christmas is under attack by secular liberals and their _____."
Question,"What keeps me warm during the cold, cold winter?"
Answer, Jerking it to Hentai
Answer,A Brazilian wax
Answer,A flamboyant homosexual
Answer,A gazebo
Answer,A jello mold of Pamela Anderson's breasts
Answer,A mangina
Answer,a statue of jesus fucking a sheep
Answer,a yawning zombie
Answer,accidentally sexting your boss
Answer,Albino squirrels
Answer,Amateur dental surgery
Answer,An aroused honey badger.
Answer,An attention whore
Answer,An excessively tight speedo
Answer,An overripe banana
Answer,Attracting lesbian vampires
Answer,Autoerotic asphyxiation
Answer,Beating up street urchins for the hell of it.
Answer,Bedbugs
Answer,Being stoned to death
Answer,Bi-curious
Answer,bigfoot driving a prius
Answer,Bitchy Grandmas.
Answer,Burning ring of fire
Answer,butch lesbians
Answer,Cake farts.
Answer,calling mother theresa a shithead
Answer,Cameltoes
Answer,Celine Dion
Answer,Chasing the dragon
Answer,Cheesecake.
Answer,co-ed washrooms
Answer,converting to islam for the chicks
Answer,David Blane/Carraway/Caradin
Answer,Dirty hippies
Answer,downloading porn on a 56k modem
Answer,Dr. Kevorkian
Answer,Eating an owl to get smarter
Answer,Eating your way out of a dead whale.
Answer,Epiz lootz
Answer,essential oils
Answer,Falling face-first into a cactus garden
Answer,finding an old used tampon while eating a girl out
Answer,Fishsticks and Custard
Answer,Four Horsemen of the Apocalypse
Answer,Freedom fries
Answer,Freedom Fries
Answer,Genital warts
Answer,Getting a pube stuck in your throat
Answer,getting your balls caught in your zipper
Answer,Going on a date as a joke.
Answer,Gordon Ramsey
Answer,Grim Reaper
Answer,Gummi Beary Juice
Answer,Having drunken sex in a Nativity
Answer,Heteroflexibility
Answer,High School guidance counselors
Answer,Homer Simpson
Answer,horny christian teen girls
Answer,Hos in different area codes
Answer,Hulk Smash
Answer,I cast magic missle
Answer,Inserting a gerbil into your anus
Answer,Japanese schoolgirls
Answer,Keebler Elves
Answer,LARPing
Answer,Larry King break dancing naked
Answer,making a weird face and having it get stuck that way
Answer,Man boobs
Answer,mega shark vs giant octopus
Answer,Megatron
Answer,Middle school cliques
Answer,Muff diving
Answer,Mullets.
Answer,My pet monster
Answer,N.A.M.B.L.A.
Answer,Naming your kid 'Batman bin Suparman'
Answer,Napalm
Answer,Nutella
Answer,Obnoxious in-laws
Answer,Optimus Prime
Answer,Owners who look like their dogs
Answer,peeing on an electric fence
Answer,"Performing ""The Ministry of Silly Walks"" to cheer up the quads at the Hospital."
Answer,Photo-shopping your mom's face onto porn star's bodies
Answer,Pink eye
Answer,Poking a hole in a condom
Answer,PTSD.
Answer,puppies in a bathtub
Answer,Pwned
Answer,quoting every line from your favourite movie
Answer,Robo geisha
Answer,Screwing your hot English teacher.
Answer,Secondhand adult diapers 
Answer,setting the feminist movement back by 2 decades
Answer,sex with your socks on
Answer,Sexual Harassment Panda
Answer,Shit happens
Answer,shooting a firecracker out of your butt
Answer,Sister wives
Answer,skidmarks
Answer,Snorting the ashes of your dead uncle
Answer,snufalupagus
Answer,Special Unicorn Mayo
Answer,Spilling a hot cup of McDonald's coffee on your lap
Answer,STD samples
Answer,Strip Poker with that uncle who touched you.
Answer,swallowing for the protein
Answer,Taking the scenic route
Answer,That furry costume you got stashed in your closet.
Answer,the brown note
Answer,The Bulgarian Mafia.
Answer,The Clap
Answer,The G spot
Answer,The Mormons
Answer,the shocker
Answer,Toenail clippings
Answer,Turd Sandwich/Giant Douche
Answer,Two hobos fightin' over some moonshine.
Answer,Using a toothbrush as a sounding rod.
Answer,using jizz as hair gel
Answer,Using the grease from a bucket of fried chicken as lube
Answer,Using too much teeth while giving head
Answer,waking up in public in your underwear
Answer,west side story with pancakes
Answer,"When ""puppy love"" becomes ""Doggy style."""
Answer,When your finger pokes through the toilet paper.
Answer,Whoring yours kids out for grocery money at the 7-11
Answer,Wine snobs
Answer,winning a game of chubby bunny
Answer,Witch hunts
Answer,Women over 60 doing it.
Answer,Your sister's dildo
Answer,Zombie Jesus
Answer,zombie sex
Question, It's a bird! It's a plane! It's___________
Question,___ our last salvation the from robot overlords
Question,"___, and hell froze over"
Question,"___, guaranteed to wake you up from a coma!"
Question,"___, I choose you!"
Question,"___, like a fox"
Question,"___, the freshmaker"
Question,"___, You're rocking new band"
Question,___: the gift that keeps on giving
Question,"____, ____, and ____ are the three weapons of the Spanish Inquisition (pick 3)"
Question,"______ can kill you, if done right."
Question,______ has become far too commonplace.
Question,______ is a skid mark on society's collective underwear.
Question,"______ is funny, as long as it's happening to someone else."
Question,______ is god's gift to women.
Question,______ is great for treating ______.
Question,______ is more difficult than sucking ______ through a garden hose.
Question,______ is no skin off my back.
Question,______ is now outsourced to call centers in India. 
Question,______ is one of life's greatest mysteries.
Question,______ is the new black.
Question,______ is unfamiliar territory for me.
Question,______ made my parents get divorced.
Question,______ makes you feel the way you ought to feel without it!
Question,______ Now With More ______.
Question,______ popped my cherry.
Question,______ will be my demise.
Question,______ with a ______ twist is my favorite cocktail.
Question,______ would be nothing without ______.
Question,"______... they want to save the world, but all they do is ______."
Question,______: a wet hole to stick your dick in
Question,______: the greatest invention known to man.
Question,A good ______ should be like a woman's ______.
Question,A man is incomplete until he has ______.
Question,America's favourite past time is ___
Question,At the costume party I went as ______.
Question,Barbara Walter's new special is on ______.
Question,"Before ______, I had never fallen in love."
Question,"Before I die, I want to experience ______."
Question,California is a fine place to live â€“ if you happen to be ______.
Question,Check out my new tattoo of ______.
Question,Don't Drink and ____
Question,"Don't tell anyone, but my secret fetish is ___"
Question,"Excuse me, waiter, I didn't order ______ I asked for _______!"
Question,"For my senior theater thesis, I performed an interpretive dance on ______."
Question,Harvard now offers a course in ____.
Question,Hitler's guilty pleasure was ______.
Question,How am I keeping it real?
Question,How did I escape my tormentors?
Question,I can't sleep because my roommate is___
Question,I can't wait to get my first issue of ___ Enthusiast Weekly!
Question,"I don't deserve ______, but I sure do enjoy it."
Question,I don't leave my house without ______.
Question,I just got a Guiness World Record for ____
Question,I just got out of rehab for my addiction to ______.
Question,I just HAVE to tell everyone about my ___.
Question,I learned ______ as a baby and haven't had a lesson since.
Question,I took out a second mortgage on my house to buy ______.
Question,I was into ___ before it was cool.
Question,I wouldn't kick ______ out of bed.
Question,I'd kill for ______.
Question,"If I had twenty-four hours left to live, I would…"
Question,"If only I had known, I would have been ______."
Question,I'm in therapy for ______.
Question,In college I experimented with ______.
Question,"In the year 2050, instead of coffee we will drink ______."
Question,Is that a ______ in your pocket or are you just glad to see me?
Question,Life is like ______.
Question,Love is like ______.
Question,My boss tried to seduce me with ___
Question,My child brought ______ in for show-and-tell.
Question,My children's favorite magic trick that I do is…
Question,My entire life can be summed up as ______.
Question,My favorite You Tube video is of ______.
Question,My favourite full house episode was the one about...
Question,My first love taught me ______.
Question,My grandma became a nun because of ___
Question,My last twitpic was ______.
Question,My new nickname is ______.
Question,My secret weapon for picking up chicks/dudes? ___
Question,My signature move is ______.
Question,Nothing gets me up in the morning like ______
Question,Nothing makes me hornier than ______.
Question,"Oh Uncle Jimbo, we best remember you for ___"
Question,"On next week's episode of Mantracker, Terry Grant hunts down ______"
Question,"On Reading Rainbow this week, Levar Burton reads ______."
Question,"Scientists have discovered that prolonged exposure to ______, leads to ______ in lab rats."
Question,"Stephen King's next bestseller, ___"
Question,The ______ is mightier than the ______.
Question,The best part of waking up is _____ in your cup.
Question,The greatest tragedy in mankind's entire history is ______.
Question,The judge stipulated that I can't ______ while on probation.
Question,the last thing I want for my next birthday is ___
Question,The most awkward thing someone has walked in on me doing is ______.
Question,The new hit HBO mini-series is about ______.
Question,"The past is ______, the future is ______, but the present is ______."
Question,The powerful weapon during the zombie apocalypse will be ______.
Question,There's always time for more ___
Question,What did I get for my sweet 16?
Question,What keeps me coming back for more?
Question,What should I have seen coming?
Question,What would you do for a Klondike Bar?
Question,What's my latest get-rich-quick scheme?
Question,What's the secret to my success?
Question,"When I feel down, at least I have ___."
Question,"When I quit my last job, my letter of resignation was ___"
Question,"When I'm a millionaire, I will have an entire room dedicated to ______."
Question,"When the gods wish to punish us, they ______."
Question,"You can only be young once, but you can always be ______."
